FS, mark KELSO, Face=0x26, #38, 
LCB, larry BROWN, Face=0x91, #24, 
FS, darren WOODSON, Face=0x2a, #33, 
SS, brock MARION, Face=0xc1, #37, 
K, chris BONIOL, Face=0x42, #1, 
P, john JETT, Face=0x20, #4, 
TEAM=bears
QB1, erik KRAMER, Face=0x1d, #12, 
QB2, steve WALSH, Face=0x1f, #4, 
RB1, robert GREEN, Face=0xa1, #32, 
RB2, rashaan SALAAM, Face=0x88, #31, 
RB3, lewis TILLMAN, Face=0x99, #27, 
RB4, mike DULANEY, Face=0x40, #22, 
WR1, curtis CONWAY, Face=0xb7, #81, 
WR2, jeff GRAHAM, Face=0x91, #82, 
WR3, michael TIMPSON, Face=0x9c, #83, 
WR4, mike FAULKERSON, Face=0x16, #88, 
TE1, keith JENNINGS, Face=0xa0, #85, 
TE2, ryan WETNIGHT, Face=0x33, #86, 
C, jerry FONTENOT, Face=0x48, #62, 
LG, todd PERRY, Face=0x3f, #75, 
RG, jay LEEUWENBURG, Face=0x36, #57, 
LT, andy HECK, Face=0x51, #64, 
RT, james WILLIAMS, Face=0x13, #71, 
RE, alonzo SPELLMAN, Face=0xa5, #90, 
NT, jim FLANIGAN, Face=0xf, #99, 
LE, john THIERRY, Face=0xb0, #91, 
ROLB, ron COX, Face=0xd0, #54, 
RILB, joe CAIN, Face=0x2a, #59, 
LILB, barry MINTER, Face=0xa6, #92, 
LOLB, vinson SMITH, Face=0x91, #55, 
RCB, donnell WOOLFORD, Face=0xc1, #21, 
LCB, kevin MINIEFIELD, Face=0xc4, #24, 
FS, marty CARTER, Face=0x28, #25, 
SS, mark CARRIER, Face=0xc9, #20, 
K, kevin BUTLER, Face=0x32, #6, 
P, todd SAUERBRUN, Face=0x23, #5, 
TEAM=lions
QB1, scott MITCHELL, Face=0x40, #19, 
QB2, don MAJKOWSKI, Face=0x3f, #1, 
RB1, barry SANDERS, Face=0x9b, #20, 
RB2, johnnie MORTON, Face=0xcd, #87, 
RB3, cory SCHLESINGER, Face=0x1f, #30, 
RB4, ron RIVERS, Face=0x86, #34, 
WR1, herman MOORE, Face=0xb8, #84, 
WR2, brent PERRIMAN, Face=0xc7, #80, 
WR3, kez MCCORVEY, Face=0x29, #10, 
WR4, aubrey MATTHEWS, Face=0xad, #83, 
TE1, david SLOAN, Face=0x4c, #86, 
TE2, ron HALL, Face=0x32, #82, 
C, kevin GLOVER, Face=0xaf, #53, 
LG, doug WIDELL, Face=0x1b, #67, 
RG, david LUTZ, Face=0x24, #73, 
LT, lomas BROWN, Face=0x8d, #75, 
RT, zefross MOSS, Face=0xc, #71, 
RE, henry THOMAS, Face=0xb9, #97, 
NT, robert PORCHER, Face=0xa7, #91, 
LE, tracy SCROGGINS, Face=0xc7, #97, 
ROLB, tracy HAYWORTH, Face=0xbf, #99, 
RILB, stephen BOYD, Face=0x44, #57, 
LILB, chris SPIELMAN, Face=0x30, #54, 
LOLB, mike JOHNSON, Face=0x96, #59, 
RCB, ryan MCNEIL, Face=0xbe, #47, 
LCB, corey RAYMOND, Face=0x80, #31, 
FS, willie CLAY, Face=0x29, #32, 
SS, bennie BLADES, Face=0xb0, #36, 
K, jason HANSON, Face=0x2e, #4, 
P, mark ROYALS, Face=0x7, #3, 
TEAM=packers
QB1, brett FAVRE, Face=0xa, #4, 
QB2, jim MCMAHON, Face=0x1b, #9, 
RB1, edgar BENNETT, Face=0x86, #34, 
RB3, w. HENDERSON, Face=0x9d, #33, 
RB4, leshon JOHNSON, Face=0xb9, #27, 
WR1, mark INGRAM, Face=0x91, #82, 
WR2, robert BROOKS, Face=0x82, #81, 
WR3, anthony MORGAN, Face=0xa4, #88, 
TE1, mark CHMURA, Face=0x39, #85, 
TE2, keith JACKSON, Face=0xce, #88, 
C, frank WINTERS, Face=0x2f, #63, 
LG, aaron TAYLOR, Face=0x30, #57, 
RG, harry GALBREATH, Face=0xc, #65, 
LT, ken RUETTGERS, Face=0x33, #73, 
RT, earl DOTSON, Face=0x3a, #77, 
RE, reggie WHITE, Face=0x99, #92, 
NT, robert BROWN, Face=0xa8, #93, 
LE, sean JONES, Face=0x8f, #96, 
ROLB, wayne SIMMONS, Face=0x99, #97, 
RILB, fred STRICKLAND, Face=0xc6, #50, 
LILB, joe KELLY, Face=0x4f, #91, 
LOLB, george KOONCE, Face=0x87, #54, 
RCB, mike PRIOR, Face=0x32, #39, 
LCB, doug EVANS, Face=0xa1, #26, 
FS, leroy BUTLER, Face=0x24, #36, 
SS, george TEAGUE, Face=0x86, #35, 
K, chris JACKE, Face=0x23, #13, 
P, craig HENTRICH, Face=0x2c, #17, 
TEAM=vikings
QB1, warren MOON, Face=0x91, #1, 
QB2, brad JOHNSON, Face=0x40, #14, 
RB1, robert SMITH, Face=0xa1, #26, 
RB2, amp LEE, Face=0x83, #32, 
RB3, scottie GRAHAM, Face=0x8b, #31, 
RB4, james STEWART, Face=0x8d, #28, 
WR1, cris CARTER, Face=0x8f, #80, 
WR2, jake REED, Face=0xc0, #86, 
WR3, qadry ISMAIL, Face=0x9f, #82, 
WR4, david PALMER, Face=0x3d, #22, 
TE1, adrian COOPER, Face=0xcd, #87, 
TE2, andrew JORDAN, Face=0xb7, #85, 
C, jeff CHRISTY, Face=0xb, #62, 
LG, randall MCDANIEL, Face=0xc2, #64, 
RG, john GERAK, Face=0x2a, #46, 
LT, todd STEUSSIE, Face=0x41, #73, 
RT, korey STRINGER, Face=0xac, #77, 
RE, esera TUAOLO, Face=0x23, #98, 
NT, martin HARRISON, Face=0x2a, #56, 
LE, john RANDLE, Face=0x94, #93, 
ROLB, broderick THOMAS, Face=0xb4, #51, 
RILB, jack DEL RIO, Face=0x1e, #55, 
LILB, jeff BRADY, Face=0x3a, #50, 
LOLB, ed MCDANIEL, Face=0xb4, #58, 
RCB, alfred JACKSON, Face=0xcb, #25, 
LCB, donald FRANKS, Face=0x88, #37, 
FS, charles MINCY, Face=0x24, #21, 
SS, orlando THOMAS, Face=0xaa, #42, 
K, fuad REVEIZ, Face=0x13, #7, 
P, mike SAXON, Face=0x20, #4, 
TEAM=buccaneers
QB1, trent DILFER, Face=0x27, #12, 
QB2, casey WELDON, Face=0x42, #11, 
RB1, errict RHETT, Face=0xcc, #32, 
RB2, dave MOORE, Face=0xf, #83, 
RB3, jerry ELLISON, Face=0x80, #37, 
RB4, fred LESTER, Face=0x97, #30, 
WR1, alvin HARPER, Face=0xb0, #80, 
WR2, courtney HAWKINS, Face=0x9c, #85, 
WR3, horace COPELAND, Face=0x85, #89, 
WR4, lawrence DAWSEY, Face=0xa3, #80, 
TE1, jackie HARRIS, Face=0xa4, #81, 
TE2, tyji ARMSTRONG, Face=0xc0, #86, 
C, tony MAYBERRY, Face=0x48, #61, 
LG, jim PYNE, Face=0xc, #60, 
RG, ian BECKLES, Face=0xaf, #62, 
LT, paul GRUBER, Face=0x1c, #74, 
RT, scott DILL, Face=0x45, #76, 
RE, chidi AHANOTU, Face=0x92, #90, 
NT, brad CULPEPPER, Face=0x44, #73, 
LE, warren SAPP, Face=0x9e, #99, 
ROLB, santana DOTSON, Face=0x8e, #71, 
RILB, lonnie MARTS, Face=0xcd, #54, 
LILB, hardy NICKERSON, Face=0xc0, #56, 
LOLB, derrick BROOKS, Face=0xab, #55, 
RCB, martin MAYHEW, Face=0xc9, #35, 
LCB, charles DIMRY, Face=0x8d, #39, 
FS, thomas EVERETT, Face=0xb0, #22, 
SS, john LYNCH, Face=0x3, #47, 
K, michael HUSTED, Face=0x11, #5, 
P, reggie ROBY, Face=0x8f, #1, 
TEAM=49ers
QB1, steve YOUNG, Face=0x33, #8, 
QB2, elvis GRBAC, Face=0x1, #18, 
RB1, derek LOVILLE, Face=0xd0, #20, 
RB2, william FLOYD, Face=0xce, #40, 
RB3, ricky ERVINS, Face=0x97, #32, 
RB4, adam WALKER, Face=0xa0, #27, 
WR1, j.j. STOKES, Face=0xa4, #83, 
WR2, jerry RICE, Face=0xa3, #80, 
WR3, john TAYLOR, Face=0x8f, #82, 
WR4, nate SINGLETON, Face=0xa3, #88, 
TE1, brent JONES, Face=0x43, #84, 
TE2, ted POPSON, Face=0x13, #85, 
C, bart OATES, Face=0xac, #66, 
LG, jesse SAPOLU, Face=0x82, #61, 
RG, rod MILSTEAD, Face=0xae, #69, 
LT, steve WALLACE, Face=0xaf, #74, 
RT, harris BARTON, Face=0x1f, #79, 
RE, bryant YOUNG, Face=0x90, #97, 
NT, d. STUBBLEFIELD, Face=0x93, #94, 
LE, ricky JACKSON, Face=0x89, #57, 
ROLB, lee WOODALL, Face=0x8c, #54, 
RILB, antonio GOSS, Face=0x9d, #98, 
LILB, ken NORTON, Face=0x8d, #51, 
LOLB, gary PLUMMER, Face=0x1c, #50, 
RCB, eric DAVIS, Face=0x8a, #24, 
LCB, tyrone DRAKEFORD, Face=0x8e, #22, 
LCB, t. DRAKEFORD, Face=0x8e, #22, 
FS, tim MCDONALD, Face=0x69, #46, 
SS, merton HANKS, Face=0x81, #36, 
SS, dan HALL, Face=0xa9, #28, 
K, jeff WILKINS, Face=0x21, #14, 
P, tommy THOMPSON, Face=0xc, #3, 
TEAM=rams
QB1, chris MILLER, Face=0x25, #12, 
QB2, mark RYPIEN, Face=0x21, #11, 
RB1, jerome BETTIS, Face=0x94, #36, 
RB2, johnny BAILEY, Face=0xb7, #20, 
RB3, leonard RUSSELL, Face=0x83, #42, 
RB4, greg ROBINSON, Face=0x8d, #28, 
WR1, isaac BRUCE, Face=0xbd, #80, 
WR2, todd KINCHEN, Face=0x2b, #81, 
WR3, jessie HESTER, Face=0x8e, #86, 
WR4, alexander WRIGHT, Face=0xb8, #89, 
TE1, troy DRAYTON, Face=0x97, #84, 
TE2, marv COOK, Face=0x21, #46, 
C, bern BROSTEK, Face=0x1f, #61, 
LG, leo GOEAS, Face=0xc, #79, 
RG, dwayne WHITE, Face=0x31, #67, 
LT, wayne GANDY, Face=0xa6, #70, 
RT, jackie SLATER, Face=0xc1, #78, 
RE, pat CARTER, Face=0xc0, #88, 
NT, dmarco FARR, Face=0x8f, #75, 
LE, sean GILBERT, Face=0x88, #94, 
ROLB, carlos JENKINS, Face=0xb2, #51, 
RILB, dana HOWARD, Face=0x9c, #50, 
LILB, shane CONLAN, Face=0x43, #56, 
LOLB, roman PHIFER, Face=0x90, #58, 
RCB, todd LYGHT, Face=0xc4, #41, 
LCB, anthony PARKER, Face=0xa1, #27, 
FS, toby WRIGHT, Face=0x28, #32, 
SS, keith LYLE, Face=0x96, #35, 
K, dean BIASUCCI, Face=0x47, #4, 
P, sean LANDETA, Face=0x1c, #5, 
TEAM=saints
QB1, jim EVERETT, Face=0x26, #17, 
QB2, tom HODSON, Face=0x28, #14, 
RB1, mario BATES, Face=0xb8, #24, 
RB2, derek BROWN, Face=0xc3, #20, 
RB3, ray ZELLARS, Face=0x96, #34, 
RB4, lorenzo NEAL, Face=0xc1, #23, 
WR1, quinn EARLY, Face=0xaa, #89, 
WR2, michael HAYNES, Face=0xa1, #81, 
WR3, torrance SMALL, Face=0xb7, #83, 
WR4, lee DERAMUS, Face=0x80, #87, 
TE1, wesley WALLS, Face=0x46, #85, 
TE2, irv SMITH, Face=0xbe, #82, 
C, jeff UHLENHAKE, Face=0x1c, #62, 
LG, jim DOMBROWSKI, Face=0x1f, #72, 
RG, chris PORT, Face=0x2f, #70, 
LT, willie ROAF, Face=0x4e, #77, 
RT, richard COOPER, Face=0x39, #71, 
RE, joe JOHNSON, Face=0xac, #94, 
NT, wayne MARTIN, Face=0x99, #93, 
LE, renaldo TURNBULL, Face=0x96, #97, 
ROLB, rufus PORTER, Face=0x81, #59, 
RILB, ernest DIXON, Face=0xc8, #56, 
LILB, winfred TUBBS, Face=0x83, #54, 
LOLB, richard HARVEY, Face=0xcc, #52, 
RCB, eric ALLEN, Face=0xc4, #21, 
LCB, tyrone HUGHES, Face=0x95, #33, 
FS, jimmy SPENCER, Face=0x28, #34, 
SS, shane PAHUKOA, Face=0xf, #35, 
K, chip LOHMILLER, Face=0x33, #8, 
P, klaus WILMSMEYER, Face=0x44, #4, 
TEAM=falcons
QB1, jeff GEORGE, Face=0x33, #1, 
QB2, bobby HEBERT, Face=0x28, #3, 
RB1, craig HEYWARD, Face=0xc7, #34, 
RB2, eric METCALF, Face=0xaa, #21, 
RB3, jamal ANDERSON, Face=0x9f, #32, 
RB4, roell PRESTON, Face=0x99, #85, 
WR1, bert EMANUEL, Face=0x8d, #87, 
WR2, terance MATHIS, Face=0xd3, #81, 
WR3, mitch LYONS, Face=0xc6, #86, 
WR4, ricky SANDERS, Face=0x8f, #83, 
TE1, j.j. BIRDEN, Face=0x86, #89, 
TE2, harper LE BEL, Face=0x11, #88, 
C, roman FORTIN, Face=0xa7, #67, 
LG, robbie TOBECK, Face=0xb2, #61, 
RG, mike ZANDOFSKY, Face=0x9, #72, 
LT, bob WHITFIELD, Face=0x1e, #70, 
RT, dave RICHARDS, Face=0xb2, #62, 
RE, chuck SMITH, Face=0xa9, #90, 
NT, jumpy GEATHERS, Face=0xac, #97, 
LE, chris DOLEMAN, Face=0x90, #56, 
ROLB, darryl TALLEY, Face=0xc9, #99, 
RILB, pierce HOLT, Face=0x12, #95, 
LILB, jessie TUGGLE, Face=0xaa, #58, 
LOLB, clay MATTHEWS, Face=0x13, #57, 
RCB, terry TAYLOR, Face=0x9e, #24, 
LCB, d.j. JOHNSON, Face=0x8a, #44, 
FS, kevin ROSS, Face=0x5b, #36, 
SS, rich MIANO, Face=0x1b, #38, 
K, morten ANDERSON, Face=0x21, #5, 
P, dan STRYZINSKI, Face=0xc, #4, 

TEAM=bills
QB1, drew BLEDSOE, Face=0x40, #11, 
QB2, j.p. LOSMAN, Face=0x33, #7, 
RB1, willis MCGAHEE, Face=0x85, #21, 
RB2, daimon SHELTON, Face=0xb4, #31, 
RB3, travis HENRY, Face=0x9a, #20, 
RB4, shaud WILLIAMS, Face=0xd0, #40, 
WR1, eric MOULDS, Face=0xd2, #80, 
WR2, lee EVANS, Face=0xc4, #83, 
WR3, josh REED, Face=0x98, #82, 
WR4, sam AIKEN, Face=0xd3, #89, 
TE1, mark CAMPBELL, Face=0x24, #84, 
TE2, ryan NEUFELD, Face=0x1c, #88, 
C, trey TEAGUE, Face=0x0, #70, 
LG, chris VILLARRIAL, Face=0x0, #58, 
RG, lawrence SMITH, Face=0x80, #72, 
LT, mike WILLIAMS, Face=0x80, #68, 
RT, jonas JENNINGS, Face=0x80, #75, 
RE, sam ADAMS, Face=0xa7, #95, 
NT, pat WILLIAMS, Face=0xae, #93, 
LE, chris KELSAY, Face=0x13, #90, 
ROLB, aaron SCHOBEL, Face=0x35, #94, 
RILB, jeff POSEY, Face=0x96, #96, 
LILB, london FLETCHER, Face=0x88, #59, 
LOLB, takeo SPIKES, Face=0xaa, #51, 
RCB, nate CLEMENTS, Face=0x99, #22, 
LCB, troy VINCENT, Face=0x97, #23, 
FS, izell REESE, Face=0x29, #43, 
SS, lawyer MILLOY, Face=0xbd, #36, 
K, rian LINDELL, Face=0x33, #9, 
P, brian MOORMAN, Face=0x3f, #8, 
TEAM=colts
QB1, peyton MANNING, Face=0x22, #18, 
QB2, jim SORGI, Face=0x1a, #12, 
RB1, edgerrin JAMES, Face=0xbe, #32, 
RB2, james MUNGRO, Face=0xd0, #23, 
RB3, dominic RHODES, Face=0xcd, #33, 
RB4, ran CARTHON, Face=0xc4, #35, 
WR1, reggie WAYNE, Face=0xc0, #87, 
WR2, marvin HARRISON, Face=0x89, #88, 
WR3, brandon STOKLEY, Face=0xc, #83, 
WR4, troy WALTERS, Face=0xaa, #86, 
TE1, marcus POLLARD, Face=0x8c, #81, 
TE2, dallas CLARK, Face=0xc, #44, 
C, jeff SATURDAY, Face=0x0, #63, 
LG, rick DEMULLING, Face=0x0, #64, 
RG, tupe PEKO, Face=0x80, #56, 
LT, tarik GLENN, Face=0x80, #78, 
RT, ryan DIEM, Face=0x0, #71, 
RE, josh WILLIAMS, Face=0x3a, #96, 
NT, montae REAGOR, Face=0x9a, #90, 
LE, dwight FREENEY, Face=0x84, #93, 
ROLB, raheem BROCK, Face=0xc7, #79, 
RILB, cato JUNE, Face=0x91, #59, 
LILB, rob MORRIS, Face=0x4e, #94, 
LOLB, david THORNTON, Face=0xcd, #50, 
RCB, nick HARPER, Face=0xd2, #25, 
LCB, jason DAVID, Face=0xc6, #42, 
FS, idrees BASHIR, Face=0x27, #28, 
SS, mike DOSS, Face=0xc0, #20, 
K, mike VANDERJAGT, Face=0x34, #13, 
P, hunter SMITH, Face=0x2a, #17, 
TEAM=dolphins
QB1, billy VOLEK, Face=0x40, #7, 
QB2, steve MCNAIR, Face=0x9d, #9, 
RB1, chris BROWN, Face=0x94, #29, 
RB2, robert HOLCOMBE, Face=0x8a, #35, 
RB3, antowain SMITH, Face=0xbf, #32, 
RB4, troy FLEMING, Face=0x92, #44, 
WR1, drew BENNETT, Face=0x4f, #83, 
WR2, derrick MASON, Face=0xd3, #85, 
WR3, eddie BERLIN, Face=0xc, #82, 
WR4, tyrone CALICO, Face=0x96, #87, 
TE1, ben TROUPE, Face=0x90, #86, 
TE2, erron KINNEY, Face=0x9e, #88, 
C, justin HARTWIG, Face=0x0, #77, 
LG, jacob BELL, Face=0x0, #60, 
RG, benji OLSEN, Face=0x0, #75, 
LT, jason MATHEWS, Face=0x0, #76, 
RT, fred MILLER, Face=0x80, #71, 
RE, kevin CARTER, Face=0xd0, #93, 
NT, a. HAYNESWORTH, Face=0xae, #92, 
LE, carlos HALL, Face=0x93, #97, 
ROLB, antwan ODOM, Face=0xc8, #98, 
RILB, rocky BOIMAN, Face=0x23, #50, 
LILB, brad KASSELL, Face=0x4f, #55, 
LOLB, keith BULLOCK, Face=0xd2, #53, 
RCB, andre DYSON, Face=0xcb, #22, 
LCB, samari ROLLE, Face=0x98, #21, 
FS, lamont THOMPSON, Face=0x26, #28, 
SS, scott MCGARRAHAN, Face=0x1f, #42, 
K, gary ANDERSON, Face=0x15, #1, 
P, craig HENTRICH, Face=0x1, #15, 
TEAM=patriots
QB1, tom BRADY, Face=0x6, #12, 
QB2, rohan DAVEY, Face=0xd2, #6, 
RB1, patrick PASS, Face=0x9d, #35, 
RB2, corey DILLON, Face=0xbf, #28, 
RB3, kevin FAULK, Face=0xc4, #33, 
RB4, cedric COBBS, Face=0x85, #34, 
WR1, david GIVENS, Face=0xd0, #87, 
WR2, david PATTEN, Face=0xd2, #86, 
WR3, deion BRANCH, Face=0x94, #83, 
WR4, troy BROWN, Face=0xc4, #80, 
TE1, daniel GRAHAM, Face=0x9a, #82, 
TE2, christian FAURIA, Face=0x23, #88, 
C, dan KOPPEN, Face=0x0, #67, 
LG, steve NEAL, Face=0x0, #61, 
RG, joe ANDRUZZI, Face=0x0, #63, 
LT, matt LIGHT, Face=0x0, #72, 
RT, brandon GORIN, Face=0x80, #76, 
RE, richard SEYMOUR, Face=0xcd, #93, 
NT, keith TRAYLOR, Face=0xce, #98, 
LE, ty WARREN, Face=0xc2, #94, 
ROLB, willie MCGINEST, Face=0xbe, #55, 
RILB, ted JOHNSON, Face=0x1e, #52, 
LILB, tedy BRUSCHI, Face=0x44, #52, 
LOLB, mike VRABEL, Face=0x1d, #50, 
RCB, asante SAMUEL, Face=0xd0, #22, 
LCB, eugene WILSON, Face=0xcd, #26, 
FS, dexter REID, Face=0x28, #42, 
SS, rodney HARRISON, Face=0x96, #37, 
K, adam VINATIERI, Face=0xc, #4, 
P, josh MILLER, Face=0x1a, #8, 
TEAM=jets
QB1, chad PENNINGTON, Face=0x43, #10, 
QB2, quincy CARTER, Face=0x85, #17, 
RB1, curtis MARTIN, Face=0xd0, #28, 
RB2, jerald SOWELL, Face=0xd3, #33, 
RB2, pat CHAFFEY, Face=0x0e, #28, 
RB3, lamont JORDAN, Face=0xc4, #34, 
RB4, josh DAVIS, Face=0xc, #37, 
WR1, santana MOSS, Face=0xd0, #83, 
WR2, justin MCCAREINS, Face=0xc0, #81, 
WR3, wayne CHREBET, Face=0xc, #80, 
WR4, jonathan CARTER, Face=0x94, #84, 
TE1, chris BAKER, Face=0x98, #86, 
TE2, anthony BECHT, Face=0x3b, #88, 
C, kevin MAWAE, Face=0x0, #68, 
LG, pete KENDALL, Face=0x0, #66, 
RG, brandon MOORE, Face=0x0, #65, 
LT, jason FABINI, Face=0x0, #69, 
RT, kareem MCKENZIE, Face=0x80, #67, 
RE, d. ROBERTSON, Face=0x8c, #63, 
NT, jason FERGUSON, Face=0xb1, #72, 
LE, shaun ELLIS, Face=0xd2, #92, 
ROLB, john ABRAHAM, Face=0x9a, #94, 
RILB, eric BARTON, Face=0xb0, #50, 
LILB, sam COWART, Face=0x87, #56, 
LOLB, victor HOBSON, Face=0xb4, #54, 
RCB, donnie ABRAHAM, Face=0xcd, #29, 
LCB, david BARRETT, Face=0x98, #36, 
FS, erik COLEMAN, Face=0x29, #26, 
SS, reggie TONGUE, Face=0x81, #25, 
K, doug BRIEN, Face=0x22, #6, 
P, toby GOWIN, Face=0x49, #4, 
TEAM=bengals
QB1, carson PALMER, Face=0x8, #9, 
QB2, jon KITNA, Face=0x3f, #3, 
RB1, rudi JOHNSON, Face=0x98, #32, 
RB2, jeremi JOHNSON, Face=0xbf, #31, 
RB3, kenny WATSON, Face=0x96, #33, 
RB4, chris PERRY, Face=0xcd, #26, 
WR1, chad JOHNSON, Face=0xd0, #85, 
WR2, t HOUSHMANDZADEH, Face=0xc4, #84, 
WR3, k. WASHINGTON, Face=0x96, #87, 
WR4, peter WARRICK, Face=0xd2, #80, 
TE1, matt SCHOBEL, Face=0x1, #89, 
TE2, reggie KELLY, Face=0xc6, #82, 
C, rich BRAHAM, Face=0x0, #74, 
LG, bobbie WILLIAMS, Face=0x80, #63, 
RG, eric STEINBACH, Face=0x80, #65, 
LT, levi JONES, Face=0x80, #76, 
RT, willie ANDERSON, Face=0x80, #71, 
RE, tony WILLIAMS, Face=0x8a, #94, 
NT, john THORNTON, Face=0xc2, #97, 
LE, duane CLEMONS, Face=0xc9, #96, 
ROLB, justin SMITH, Face=0x14, #90, 
RILB, kevin HARDY, Face=0xcd, #51, 
LILB, landon JOHNSON, Face=0xd2, #59, 
LOLB, brian SIMMONS, Face=0xd3, #56, 
RCB, tory JAMES, Face=0x9b, #20, 
LCB, deltha O.NEAL, Face=0xd0, #24, 
FS, madieu WILLIAMS, Face=0x26, #40, 
SS, kevin KAESVIHARN, Face=0x1e, #34, 
K, shayne GRAHAM, Face=0x4f, #17, 
P, kyle LARSON, Face=0x37, #19, 
TEAM=browns
QB1, kyle BOLLER, Face=0x32, #7, 
QB2, kordell STEWART, Face=0xc4, #10, 
RB1, jamal LEWIS, Face=0x90, #31, 
RB2, alan RICARD, Face=0xb4, #39, 
RB3, chester TAYLOR, Face=0x85, #29, 
RB4, jamel WHITE, Face=0x8e, #30, 
WR1, travis TAYLOR, Face=0xd3, #89, 
WR2, kevin JOHNSON, Face=0x96, #85, 
WR3, randy HYMES, Face=0xc1, #80, 
WR4, clarence MOORE, Face=0xd2, #84, 
TE1, todd HEAP, Face=0x1e, #86, 
TE2, daniel WILCOX, Face=0x92, #44, 
C, casey RABACH, Face=0x0, #61, 
LG, edwin MULITALO, Face=0x80, #64, 
RG, bennie ANDERSON, Face=0x80, #66, 
LT, johnathan OGDEN, Face=0x80, #75, 
RT, orlando BROWN, Face=0x80, #78, 
RE, anthony WEAVER, Face=0xd0, #98, 
NT, kelly GREGG, Face=0x48, #97, 
LE, marques DOUGLAS, Face=0x9a, #94, 
ROLB, terrell SUGGS, Face=0x9a, #55, 
RILB, ed HARTWELL, Face=0xd2, #56, 
LILB, ray LEWIS, Face=0x82, #52, 
LOLB, adalius THOMAS, Face=0xd2, #96, 
RCB, chris MCALISTER, Face=0x85, #21, 
LCB, gary BAXTER, Face=0xcd, #28, 
FS, will DEMPS, Face=0x5a, #47, 
SS, ed REED, Face=0xbe, #20, 
K, matt STOVER, Face=0x40, #3, 
P, dave ZASTUDIL, Face=0x2e, #15, 
TEAM=oilers
QB1, david CARR, Face=0x17, #8, 
QB2, tony BANKS, Face=0x92, #12, 
RB1, domanick DAVIS, Face=0x85, #37, 
RB2, moran NORRIS, Face=0x87, #44, 
RB3, jonathan WELLS, Face=0x9a, #32, 
RB4, tony HOLLINGS, Face=0xd2, #25, 
WR1, andre JOHNSON, Face=0xd2, #80, 
WR2, jabar GAFFNEY, Face=0xd3, #86, 
WR3, derick ARMSTRONG, Face=0xc4, #88, 
WR4, corey BRADFORD, Face=0x98, #85, 
TE1, billy MILLER, Face=0x1c, #82, 
TE2, mark BRUENER, Face=0x24, #87, 
C, steve MCKINNEY, Face=0x0, #76, 
LG, chester PITTS, Face=0x80, #69, 
RG, zach WIEGERT, Face=0x0, #72, 
LT, todd WADE, Face=0x0, #71, 
RT, seth WAND, Face=0x0, #78, 
RE, gary WALKER, Face=0xa7, #96, 
NT, seth PAYNE, Face=0x26, #91, 
LE, robaire SMITH, Face=0xc2, #99, 
ROLB, jason BABIN, Face=0x49, #93, 
RILB, jay FOREMAN, Face=0xcd, #56, 
LILB, jamie SHARPER, Face=0xbe, #55, 
LOLB, kailee WONG, Face=0xc1, #52, 
RCB, aaron GLENN, Face=0xd2, #31, 
LCB, dunta ROBINSON, Face=0x8a, #23, 
FS, marcus COLEMAN, Face=0x29, #42, 
SS, glenn EARL, Face=0xd3, #26, 
K, kris BROWN, Face=0x2f, #3, 
P, chad STANLEY, Face=0x26, #7, 
TEAM=steelers
QB1, b ROETHLISBERGER, Face=0x4c, #7, 
QB1, b. ROETHLISBERGER, Face=0x4c, #7, 
QB1, ben ROETHLISBERGER, Face=0x4c, #7, 
QB2, tommy MADDOX, Face=0x40, #8, 
RB1, jerome BETTIS, Face=0xae, #36, 
RB2, dan KREIDER, Face=0x49, #35, 
RB3, duce STALEY, Face=0x96, #22, 
RB4, verron HAYNES, Face=0xc4, #34, 
WR1, hines WARD, Face=0xa1, #86, 
WR2, plaxico BURRESS, Face=0xc0, #80, 
WR3, antwaan RANDLEEL, Face=0xd0, #82, 
WR4, lee MAYS, Face=0xd2, #89, 
TE1, jerame TUMAN, Face=0x1a, #84, 
TE2, jay RIEMERSMA, Face=0x4f, #85, 
C, jeff HARTINGS, Face=0x0, #64, 
LG, alan FANECA, Face=0x0, #66, 
RG, keydrick VINCENT, Face=0x80, #68, 
LT, oliver ROSS, Face=0x80, #79, 
RT, marvel SMITH, Face=0x80, #77, 
RE, k. VON OELHOFFEN, Face=0xc, #67, 
NT, chris HOKE, Face=0x3d, #76, 
LE, aaron SMITH, Face=0x3e, #91, 
ROLB, clark HAGGANS, Face=0xcf, #53, 
RILB, james FARRIOR, Face=0x92, #51, 
LILB, larry FOOTE, Face=0xcd, #50, 
LOLB, joey PORTER, Face=0xd3, #55, 
RCB, willie WILLIAMS, Face=0x94, #27, 
LCB, deshea TOWNSEND, Face=0xc4, #26, 
FS, chirs HOPE, Face=0x27, #28, 
SS, troy POLAMALU, Face=0xbe, #43, 
K, jeff REED, Face=0x48, #3, 
P, chris GARDOCKI, Face=0x8, #17, 
TEAM=broncos
QB1, jake PLUMMER, Face=0x40, #16, 
QB2, danny KANELL, Face=0x36, #13, 
RB1, reuben DROUGHNS, Face=0xc8, #34, 
RB2, quentin GRIFFIN, Face=0x8e, #22, 
RB3, tatum BELL, Face=0xa4, #26, 
RB4, garrison HEARST, Face=0xd2, #20, 
WR1, rod SMITH, Face=0x8a, #80, 
WR2, ashley LELIE, Face=0x96, #85, 
WR3, darius WATTS, Face=0x85, #17, 
WR4, triandos LUKE, Face=0x85, #10, 
TE1, jeb PUTZIER, Face=0x4d, #88, 
TE2, dwayne CARSWELL, Face=0xbe, #89, 
